,Tree_ID,Average_Node_Degree,Reply_to_Node_Ratio,Gini_Coefficient,Nestedness_Score,Structural_Entropy
0,397594182,0.0,0.0,,0.0,0.0
1,397571781,0.875,0.875,0.625,1.75,1.9056390622295665
2,397540483,0.9864864864864865,0.9864864864864865,0.514809329877823,4.608108108108108,2.287493577305937
3,397859125,0.0,0.0,,0.0,0.0
4,397853920,0.75,0.75,0.75,0.75,0.8112781244591328
5,397834023,0.875,0.875,0.625,1.5,1.811278124459133
6,397991514,0.5,0.5,0.5,0.5,1.0
7,398199888,0.0,0.0,,0.0,0.0
8,398175790,0.0,0.0,,0.0,0.0
9,398148227,0.0,0.0,,0.0,0.0
10,398115952,0.0,0.0,,0.0,0.0
11,398075978,0.75,0.75,0.25,1.5,2.0
12,398336140,0.0,0.0,,0.0,0.0
13,398322070,0.8571428571428571,0.8571428571428571,0.7619047619047619,1.4285714285714286,1.3787834934861753
14,398310016,0.0,0.0,,0.0,0.0
15,398497503,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.584962500721156
16,398366822,0.0,0.0,,0.0,0.0
17,398640030,0.0,0.0,,0.0,0.0
18,398636452,0.0,0.0,,0.0,0.0
19,398545823,0.5,0.5,0.5,0.5,1.0
20,398730939,0.0,0.0,,0.0,0.0
21,398725594,0.0,0.0,,0.0,0.0
22,398724351,0.0,0.0,,0.0,0.0
23,398702305,0.8333333333333334,0.8333333333333334,0.6333333333333333,1.1666666666666667,1.4591479170272446
24,398696802,0.0,0.0,,0.0,0.0
25,398946963,0.0,0.0,,0.0,0.0
26,398883504,0.9285714285714286,0.9285714285714286,0.5989010989010989,3.4285714285714284,2.7534343861887853
27,399007870,0.5,0.5,0.5,0.5,1.0
28,399275715,0.8333333333333334,0.8333333333333334,0.43333333333333335,2.0,2.2516291673878226
29,399233294,0.0,0.0,,0.0,0.0
30,399230656,0.5,0.5,0.5,0.5,1.0
31,399300885,0.9090909090909091,0.9090909090909091,0.509090909090909,2.1818181818181817,2.2312702546075758
32,399495462,0.5,0.5,0.5,0.5,1.0
33,399742631,0.9090909090909091,0.9090909090909091,0.5818181818181818,2.5454545454545454,2.413088436425758
34,399735790,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9182958340544896
35,399659191,0.0,0.0,,0.0,0.0
36,399634718,0.8,0.8,0.7,1.0,1.3709505944546687
37,399959762,0.0,0.0,,0.0,0.0
38,400094991,0.8,0.8,0.2,2.0,2.321928094887362
39,400052182,0.5,0.5,0.5,0.5,1.0
40,400469458,0.0,0.0,,0.0,0.0
41,400617623,0.0,0.0,,0.0,0.0
42,400615094,0.9565217391304348,0.9565217391304348,0.6324110671936759,4.260869565217392,2.4633846523503107
43,400602900,0.0,0.0,,0.0,0.0
44,400712319,0.0,0.0,,0.0,0.0
45,400930986,0.0,0.0,,0.0,0.0
46,400864299,0.0,0.0,,0.0,0.0
47,400994554,0.75,0.75,0.25,1.5,2.0
48,400956367,0.0,0.0,,0.0,0.0
49,400947184,0.0,0.0,,0.0,0.0
50,401213440,0.0,0.0,,0.0,0.0
51,401171698,0.0,0.0,,0.0,0.0
52,401117083,0.0,0.0,,0.0,0.0
53,401090086,0.0,0.0,,0.0,0.0
54,401362169,0.0,0.0,,0.0,0.0
55,401279080,0.0,0.0,,0.0,0.0
56,401221234,0.8333333333333334,0.8333333333333334,0.16666666666666666,2.5,2.584962500721156
57,401418603,0.0,0.0,,0.0,0.0
58,401603866,0.9,0.9,0.6555555555555556,2.5,2.321928094887362
59,401777964,0.0,0.0,,0.0,0.0
60,401851993,0.0,0.0,,0.0,0.0
61,402076359,0.0,0.0,,0.0,0.0
62,401989765,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.584962500721156
63,402381300,0.0,0.0,,0.0,0.0
64,402357363,0.0,0.0,,0.0,0.0
65,402334948,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.584962500721156
66,402326894,0.75,0.75,0.5833333333333334,1.0,1.5
67,402310593,0.0,0.0,,0.0,0.0
68,402257582,0.0,0.0,,0.0,0.0
69,402465530,0.875,0.875,0.48214285714285715,2.25,2.1556390622295662
70,402454856,0.5,0.5,0.5,0.5,1.0
71,402818141,0.8,0.8,0.8,0.8,0.7219280948873623
72,402958882,0.0,0.0,,0.0,0.0
73,402933275,0.0,0.0,,0.0,0.0
74,402922107,0.0,0.0,,0.0,0.0
75,402906444,0.8333333333333334,0.8333333333333334,0.43333333333333335,2.0,2.2516291673878226
76,402904389,0.0,0.0,,0.0,0.0
77,402903433,0.0,0.0,,0.0,0.0
78,402876801,0.0,0.0,,0.0,0.0
79,402831897,0.5,0.5,0.5,0.5,1.0
80,403015285,0.0,0.0,,0.0,0.0
81,403009657,0.8,0.8,0.5,1.4,1.9219280948873623
82,403236317,0.8888888888888888,0.8888888888888888,0.6944444444444444,2.6666666666666665,2.0588138903312014
83,403176881,0.0,0.0,,0.0,0.0
84,403164833,0.0,0.0,,0.0,0.0
85,403327756,0.0,0.0,,0.0,0.0
86,403274525,0.0,0.0,,0.0,0.0
87,403668273,0.0,0.0,,0.0,0.0
88,403903904,0.0,0.0,,0.0,0.0
89,403892891,0.0,0.0,,0.0,0.0
90,403805033,0.5,0.5,0.5,0.5,1.0
91,403800574,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.584962500721156
92,403923291,0.0,0.0,,0.0,0.0
93,404189624,0.0,0.0,,0.0,0.0
94,404172045,0.0,0.0,,0.0,0.0
95,404161764,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.584962500721156
96,404160923,0.75,0.75,0.25,1.5,2.0
97,404160783,0.8,0.8,0.2,2.0,2.321928094887362
98,404112174,0.0,0.0,,0.0,0.0
99,404059553,0.75,0.75,0.5833333333333334,1.0,1.5
100,404444173,0.0,0.0,,0.0,0.0
101,404399230,0.0,0.0,,0.0,0.0
102,404599198,0.75,0.75,0.5833333333333334,1.25,1.5
103,404559425,0.0,0.0,,0.0,0.0
104,404548116,0.5,0.5,0.5,0.5,1.0
105,404547389,0.0,0.0,,0.0,0.0
106,404543625,0.5,0.5,0.5,0.5,1.0
107,404523031,0.8333333333333334,0.8333333333333334,0.7,1.1666666666666667,1.4591479170272446
108,404807881,0.0,0.0,,0.0,0.0
109,404807787,0.5,0.5,0.5,0.5,1.0
110,404807608,0.0,0.0,,0.0,0.0
111,404805999,0.8,0.8,0.7,1.0,1.3709505944546687
112,404801688,0.875,0.875,0.5178571428571429,1.5,1.811278124459133
113,404801673,0.0,0.0,,0.0,0.0
114,404801472,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9182958340544896
115,404801445,0.0,0.0,,0.0,0.0
116,404799064,0.0,0.0,,0.0,0.0
117,404797473,0.0,0.0,,0.0,0.0
118,404690145,0.0,0.0,,0.0,0.0
119,404936509,0.5,0.5,0.5,0.5,1.0
120,404935272,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9182958340544896
121,404840303,0.5,0.5,0.5,0.5,1.0
122,404815281,0.5,0.5,0.5,0.5,1.0
123,404813973,0.0,0.0,,0.0,0.0
124,404811506,0.0,0.0,,0.0,0.0
125,405071453,0.0,0.0,,0.0,0.0
126,405008754,0.0,0.0,,0.0,0.0
127,404979748,0.0,0.0,,0.0,0.0
128,404953667,0.0,0.0,,0.0,0.0
129,405108994,0.0,0.0,,0.0,0.0
130,405086827,0.0,0.0,,0.0,0.0
131,405321042,0.0,0.0,,0.0,0.0
132,405223628,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.584962500721156
133,405203529,0.0,0.0,,0.0,0.0
134,405378531,0.0,0.0,,0.0,0.0
135,405584580,0.5,0.5,0.5,0.5,1.0
136,405546695,0.0,0.0,,0.0,0.0
137,405534322,0.0,0.0,,0.0,0.0
138,405523694,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.584962500721156
139,405523551,0.0,0.0,,0.0,0.0
140,405520254,0.0,0.0,,0.0,0.0
141,405519626,0.8888888888888888,0.8888888888888888,0.4444444444444444,2.6666666666666665,2.5032583347756456
142,405516978,0.0,0.0,,0.0,0.0
143,405625089,0.0,0.0,,0.0,0.0
144,405604753,0.8571428571428571,0.8571428571428571,0.5238095238095238,1.5714285714285714,1.8423709931771084
145,405868207,0.0,0.0,,0.0,0.0
146,406057685,0.8333333333333334,0.8333333333333334,0.43333333333333335,1.8333333333333333,2.2516291673878226
147,406034403,0.0,0.0,,0.0,0.0
148,405997985,0.8,0.8,0.7,1.0,1.3709505944546687
149,406136880,0.0,0.0,,0.0,0.0
150,406342388,0.0,0.0,,0.0,0.0
151,406305953,0.0,0.0,,0.0,0.0
152,406286755,0.0,0.0,,0.0,0.0
153,406285038,0.5,0.5,0.5,0.5,1.0
154,406282932,0.8571428571428571,0.8571428571428571,0.5714285714285714,1.8571428571428572,1.8423709931771084
155,406282146,0.9333333333333333,0.9333333333333333,0.5523809523809524,2.6666666666666665,2.072905595320056
156,406565309,0.0,0.0,,0.0,0.0
157,406723437,0.0,0.0,,0.0,0.0
158,406865784,0.0,0.0,,0.0,0.0
159,406864970,0.8888888888888888,0.8888888888888888,0.3055555555555556,3.5555555555555554,2.725480556997868
160,406861322,0.875,0.875,0.3392857142857143,3.375,2.75
161,406846566,0.0,0.0,,0.0,0.0
162,406795940,0.0,0.0,,0.0,0.0
163,406978698,0.0,0.0,,0.0,0.0
164,406967738,0.0,0.0,,0.0,0.0
165,406942489,0.0,0.0,,0.0,0.0
166,406930756,0.5,0.5,0.5,0.5,1.0
167,406913080,0.0,0.0,,0.0,0.0
168,406899288,0.0,0.0,,0.0,0.0
169,406897646,0.0,0.0,,0.0,0.0
170,406893188,0.5,0.5,0.5,0.5,1.0
171,406892757,0.0,0.0,,0.0,0.0
172,406892384,0.0,0.0,,0.0,0.0
173,406890863,0.5,0.5,0.5,0.5,1.0
174,407183805,0.0,0.0,,0.0,0.0
175,407517374,0.0,0.0,,0.0,0.0
176,407608235,0.0,0.0,,0.0,0.0
177,407598977,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.584962500721156
178,407562564,0.0,0.0,,0.0,0.0
179,407562332,0.5,0.5,0.5,0.5,1.0
180,407530553,0.0,0.0,,0.0,0.0
181,407688080,0.0,0.0,,0.0,0.0
182,407665031,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.584962500721156
183,407649686,0.0,0.0,,0.0,0.0
184,407835880,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.584962500721156
185,407825859,0.0,0.0,,0.0,0.0
186,407955708,0.0,0.0,,0.0,0.0
187,407923606,0.0,0.0,,0.0,0.0
188,407886670,0.0,0.0,,0.0,0.0
189,408092907,0.0,0.0,,0.0,0.0
190,408042053,0.8,0.8,0.5,1.6,1.9219280948873623
191,408002601,0.0,0.0,,0.0,0.0
192,408487450,0.5,0.5,0.5,0.5,1.0
193,408467526,0.0,0.0,,0.0,0.0
194,408384594,0.0,0.0,,0.0,0.0
195,408378217,0.0,0.0,,0.0,0.0
196,408733672,0.0,0.0,,0.0,0.0
197,408725746,0.5,0.5,0.5,0.5,1.0
198,408688877,0.0,0.0,,0.0,0.0
199,408681813,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9182958340544896
200,408680060,0.9642857142857143,0.9642857142857143,0.8293650793650794,1.9285714285714286,1.6856161633204378
201,408673156,0.8571428571428571,0.8571428571428571,0.5238095238095238,1.5714285714285714,1.8423709931771084
202,408672708,0.875,0.875,0.48214285714285715,2.25,2.1556390622295662
203,408670167,0.0,0.0,,0.0,0.0
204,408670013,0.9444444444444444,0.9444444444444444,0.5065359477124183,2.7777777777777777,2.6632908081776594
205,408669906,0.8571428571428571,0.8571428571428571,0.5238095238095238,1.8571428571428572,2.2359263506290326
206,408839832,0.0,0.0,,0.0,0.0
207,408818617,0.0,0.0,,0.0,0.0
208,408941830,0.0,0.0,,0.0,0.0
209,409100614,0.0,0.0,,0.0,0.0
210,409065318,0.0,0.0,,0.0,0.0
211,409064932,0.5,0.5,0.5,0.5,1.0
212,409063092,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.584962500721156
213,409024265,0.0,0.0,,0.0,0.0
214,409189396,0.0,0.0,,0.0,0.0
215,409187410,0.75,0.75,0.5833333333333334,1.0,1.5
216,409238076,0.0,0.0,,0.0,0.0
217,409367641,0.0,0.0,,0.0,0.0
218,409367407,0.0,0.0,,0.0,0.0
219,409364880,0.0,0.0,,0.0,0.0
220,409521967,0.0,0.0,,0.0,0.0
221,409516178,0.5,0.5,0.5,0.5,1.0
222,409514174,0.0,0.0,,0.0,0.0
223,409752806,0.8571428571428571,0.8571428571428571,0.14285714285714285,3.0,2.807354922057604
224,409846886,0.0,0.0,,0.0,0.0
225,409986595,0.0,0.0,,0.0,0.0
226,409963229,0.0,0.0,,0.0,0.0
227,409951385,0.0,0.0,,0.0,0.0
228,410087153,0.0,0.0,,0.0,0.0
229,410058570,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.584962500721156
230,410197238,0.0,0.0,,0.0,0.0
231,410182072,0.75,0.75,0.5833333333333334,1.0,1.5
232,410518482,0.8,0.8,0.5,1.2,1.5219280948873621
233,410469163,0.5,0.5,0.5,0.5,1.0
234,410465074,0.5,0.5,0.5,0.5,1.0
235,410453243,0.0,0.0,,0.0,0.0
236,410452613,0.5,0.5,0.5,0.5,1.0
237,410687567,0.8,0.8,0.2,2.0,2.321928094887362
238,411068262,0.0,0.0,,0.0,0.0
239,411138560,0.8,0.8,0.6,1.2,1.5219280948873621
240,411136304,0.75,0.75,0.5833333333333334,1.0,1.5
241,411136146,0.5,0.5,0.5,0.5,1.0
242,411093051,0.0,0.0,,0.0,0.0
243,411083586,0.5,0.5,0.5,0.5,1.0
244,411273000,0.8,0.8,0.7,1.0,1.3709505944546687
245,411415373,0.0,0.0,,0.0,0.0
246,411390949,0.5,0.5,0.5,0.5,1.0
247,411371641,0.0,0.0,,0.0,0.0
248,411569911,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.584962500721156
249,411539534,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.584962500721156
250,411706659,0.0,0.0,,0.0,0.0
251,411840732,0.5,0.5,0.5,0.5,1.0
252,411839875,0.9230769230769231,0.9230769230769231,0.6410256410256411,3.5384615384615383,2.66122625626979
253,411839181,0.9444444444444444,0.9444444444444444,0.5784313725490197,3.5,2.6835423624332306
254,411837979,0.75,0.75,0.75,0.75,0.8112781244591328
255,411836766,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9182958340544896
256,411767808,0.0,0.0,,0.0,0.0
257,411941465,0.0,0.0,,0.0,0.0
258,411937796,0.0,0.0,,0.0,0.0
259,411937207,0.5,0.5,0.5,0.5,1.0
260,411936642,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.584962500721156
261,411927776,0.9166666666666666,0.9166666666666666,0.4772727272727273,3.3333333333333335,2.6258145836939115
262,411912715,0.0,0.0,,0.0,0.0
263,411910413,0.5,0.5,0.5,0.5,1.0
264,411862668,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9182958340544896
265,412082024,0.0,0.0,,0.0,0.0
266,412080167,0.0,0.0,,0.0,0.0
267,412026493,0.0,0.0,,0.0,0.0
268,412214680,0.0,0.0,,0.0,0.0
269,412208448,0.9444444444444444,0.9444444444444444,0.7745098039215687,2.6666666666666665,2.2109736165067546
270,412199313,0.0,0.0,,0.0,0.0
271,412182178,0.75,0.75,0.5833333333333334,1.0,1.5
272,412170341,0.0,0.0,,0.0,0.0
273,412168514,0.75,0.75,0.5833333333333334,1.0,1.5
274,412271595,0.0,0.0,,0.0,0.0
275,412498235,0.875,0.875,0.6607142857142857,1.375,1.75
276,412625397,0.9473684210526315,0.9473684210526315,0.5263157894736842,3.9473684210526314,2.5100564603565396
277,412570299,0.0,0.0,,0.0,0.0
278,412562572,0.0,0.0,,0.0,0.0
279,412560508,0.0,0.0,,0.0,0.0
280,412554222,0.5,0.5,0.5,0.5,1.0
281,412743403,0.0,0.0,,0.0,0.0
282,412691112,0.0,0.0,,0.0,0.0
283,412629127,0.0,0.0,,0.0,0.0
284,412995685,0.0,0.0,,0.0,0.0
285,412971698,0.0,0.0,,0.0,0.0
286,412959119,0.0,0.0,,0.0,0.0
287,412897399,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9182958340544896
288,412892893,0.5,0.5,0.5,0.5,1.0
289,412892660,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.584962500721156
290,412886538,0.0,0.0,,0.0,0.0
291,413096128,0.5,0.5,0.5,0.5,1.0
292,413060831,0.5,0.5,0.5,0.5,1.0
293,413053961,0.0,0.0,,0.0,0.0
294,413253760,0.9285714285714286,0.9285714285714286,0.4010989010989011,4.0,2.6105772433316417
295,413253570,0.9615384615384616,0.9615384615384616,0.4969230769230769,3.8461538461538463,2.6229007784871112
296,413253244,0.75,0.75,0.5833333333333334,1.0,1.5
297,413221586,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.584962500721156
298,413213678,0.0,0.0,,0.0,0.0
299,413180151,0.0,0.0,,0.0,0.0
300,413175196,0.0,0.0,,0.0,0.0
301,413371183,0.5,0.5,0.5,0.5,1.0
302,413308005,0.0,0.0,,0.0,0.0
303,413304035,0.0,0.0,,0.0,0.0
304,413301351,0.0,0.0,,0.0,0.0
305,413299341,0.0,0.0,,0.0,0.0
306,413520011,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.584962500721156
307,413518280,0.75,0.75,0.75,0.75,0.8112781244591328
308,413489640,0.0,0.0,,0.0,0.0
309,413475758,0.875,0.875,0.6964285714285714,2.0,1.811278124459133
310,413458483,0.0,0.0,,0.0,0.0
311,413456878,0.0,0.0,,0.0,0.0
312,413451817,0.875,0.875,0.3392857142857143,3.25,2.75
313,413451498,0.5,0.5,0.5,0.5,1.0
314,413636549,0.95,0.95,0.5657894736842105,2.9,2.6464393446710153
315,413634992,0.0,0.0,,0.0,0.0
316,413603945,0.0,0.0,,0.0,0.0
317,413603668,0.875,0.875,0.625,1.375,1.4056390622295665
318,413597720,0.0,0.0,,0.0,0.0
319,413587771,0.5,0.5,0.5,0.5,1.0
320,413585684,0.0,0.0,,0.0,0.0
321,413574727,0.0,0.0,,0.0,0.0
322,413550719,0.0,0.0,,0.0,0.0
323,413549478,0.5,0.5,0.5,0.5,1.0
324,413547713,0.0,0.0,,0.0,0.0
325,413542233,0.0,0.0,,0.0,0.0
326,413537147,0.0,0.0,,0.0,0.0
327,413529552,0.0,0.0,,0.0,0.0
328,413787201,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.584962500721156
329,413754382,0.0,0.0,,0.0,0.0
330,413750667,0.0,0.0,,0.0,0.0
331,413749051,0.8333333333333334,0.8333333333333334,0.5666666666666667,1.3333333333333333,1.4591479170272448
332,413746439,0.0,0.0,,0.0,0.0
333,413740092,0.0,0.0,,0.0,0.0
334,413738499,0.5,0.5,0.5,0.5,1.0
335,413735504,0.0,0.0,,0.0,0.0
336,413728465,0.0,0.0,,0.0,0.0
337,413722721,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9182958340544896
338,413719905,0.0,0.0,,0.0,0.0
339,413719524,0.0,0.0,,0.0,0.0
340,413718150,0.9230769230769231,0.9230769230769231,0.5769230769230769,2.5384615384615383,2.449311833026446
341,413716918,0.0,0.0,,0.0,0.0
342,413715974,0.8,0.8,0.5,1.4,1.9219280948873623
343,413714771,0.5,0.5,0.5,0.5,1.0
344,413713862,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.584962500721156
345,413713570,0.0,0.0,,0.0,0.0
346,413713219,0.0,0.0,,0.0,0.0
347,413713172,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9182958340544896
348,413712787,0.8888888888888888,0.8888888888888888,0.6944444444444444,1.4444444444444444,1.7527152789797045
349,413710429,0.5,0.5,0.5,0.5,1.0
350,413709136,0.9285714285714286,0.9285714285714286,0.8956043956043956,1.1428571428571428,1.0892300788425848
351,413708966,0.967741935483871,0.967741935483871,0.8924731182795699,1.4838709677419355,1.563325513225752
352,413708717,0.9166666666666666,0.9166666666666666,0.7045454545454546,1.8333333333333333,2.084962500721156
353,413849770,0.0,0.0,,0.0,0.0
354,413845448,0.0,0.0,,0.0,0.0
355,413843746,0.9230769230769231,0.9230769230769231,0.5769230769230769,3.4615384615384617,2.6612262562697895
356,413843292,0.9166666666666666,0.9166666666666666,0.5075757575757576,3.1666666666666665,2.688721875540867
357,413833432,0.0,0.0,,0.0,0.0
358,413833079,0.0,0.0,,0.0,0.0
359,413830373,0.0,0.0,,0.0,0.0
360,413812568,0.9411764705882353,0.9411764705882353,0.5220588235294118,3.823529411764706,2.5868878409958134
361,413801978,0.5,0.5,0.5,0.5,1.0
362,413800901,0.8888888888888888,0.8888888888888888,0.4444444444444444,2.888888888888889,2.4193819456463714
363,413800581,0.5,0.5,0.5,0.5,1.0
364,413793324,0.0,0.0,,0.0,0.0
365,414046876,0.0,0.0,,0.0,0.0
366,414002954,0.0,0.0,,0.0,0.0
367,413970154,0.0,0.0,,0.0,0.0
368,414168829,0.5,0.5,0.5,0.5,1.0
369,414050079,0.5,0.5,0.5,0.5,1.0
370,414415957,0.0,0.0,,0.0,0.0
371,414343941,0.0,0.0,,0.0,0.0
372,414309635,0.5,0.5,0.5,0.5,1.0
373,414516666,0.0,0.0,,0.0,0.0
374,414506627,0.0,0.0,,0.0,0.0
375,414501216,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.584962500721156
376,414499813,0.0,0.0,,0.0,0.0
377,414481046,0.5,0.5,0.5,0.5,1.0
378,414467142,0.0,0.0,,0.0,0.0
379,414466353,0.0,0.0,,0.0,0.0
380,414464778,0.0,0.0,,0.0,0.0
381,414464738,0.5,0.5,0.5,0.5,1.0
382,414462171,0.5,0.5,0.5,0.5,1.0
383,414461203,0.0,0.0,,0.0,0.0
384,414460520,0.5,0.5,0.5,0.5,1.0
385,414459036,0.5,0.5,0.5,0.5,1.0
386,414458267,0.0,0.0,,0.0,0.0
387,414455139,0.5,0.5,0.5,0.5,1.0
388,414454611,0.0,0.0,,0.0,0.0
389,414425109,0.0,0.0,,0.0,0.0
390,414630441,0.96875,0.96875,0.4747983870967742,4.125,2.5542292966721747
391,414629350,0.9473684210526315,0.9473684210526315,0.47368421052631576,4.157894736842105,2.549787381523038
392,414629212,0.9285714285714286,0.9285714285714286,0.46703296703296704,4.0,2.6105772433316417
393,414628661,0.9090909090909091,0.9090909090909091,0.4727272727272727,3.8181818181818183,2.6635327548042547
394,414626410,0.0,0.0,,0.0,0.0
395,414602293,0.0,0.0,,0.0,0.0
396,414556030,0.0,0.0,,0.0,0.0
397,414552173,0.0,0.0,,0.0,0.0
398,414770288,0.0,0.0,,0.0,0.0
399,414725762,0.0,0.0,,0.0,0.0
400,414713137,0.0,0.0,,0.0,0.0
401,414678191,0.0,0.0,,0.0,0.0
402,414915015,0.0,0.0,,0.0,0.0
403,414914566,0.5,0.5,0.5,0.5,1.0
404,414898698,0.5,0.5,0.5,0.5,1.0
405,414890154,0.0,0.0,,0.0,0.0
406,414885370,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.584962500721156
407,414879417,0.9696969696969697,0.9696969696969697,0.9166666666666666,1.7272727272727273,1.7226586461964088
408,414805490,0.0,0.0,,0.0,0.0
409,415036048,0.0,0.0,,0.0,0.0
410,414980769,0.0,0.0,,0.0,0.0
411,414971007,0.8571428571428571,0.8571428571428571,0.14285714285714285,3.0,2.807354922057604
412,414967157,0.8,0.8,0.5,1.8,1.9219280948873623
413,415147181,0.5,0.5,0.5,0.5,1.0
414,415106272,0.0,0.0,,0.0,0.0
415,415310424,0.0,0.0,,0.0,0.0
416,415290209,0.0,0.0,,0.0,0.0
417,415280251,0.0,0.0,,0.0,0.0
418,415276207,0.0,0.0,,0.0,0.0
419,415276043,0.5,0.5,0.5,0.5,1.0
420,415261410,0.0,0.0,,0.0,0.0
421,415215382,0.5,0.5,0.5,0.5,1.0
422,415192043,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.584962500721156
423,415442380,0.0,0.0,,0.0,0.0
424,415442317,0.0,0.0,,0.0,0.0
425,415408693,0.0,0.0,,0.0,0.0
426,415405740,0.0,0.0,,0.0,0.0
427,415403904,0.0,0.0,,0.0,0.0
428,415572115,0.8333333333333334,0.8333333333333334,0.43333333333333335,2.3333333333333335,2.2516291673878226
429,415527792,0.5,0.5,0.5,0.5,1.0
430,415518411,0.0,0.0,,0.0,0.0
431,415495032,0.0,0.0,,0.0,0.0
432,415455012,0.0,0.0,,0.0,0.0
433,415689909,0.9375,0.9375,0.4791666666666667,3.3125,2.311278124459133
434,415670298,0.8,0.8,0.8,0.8,0.7219280948873623
435,415660217,0.5,0.5,0.5,0.5,1.0
436,415637692,0.0,0.0,,0.0,0.0
437,415615417,0.5,0.5,0.5,0.5,1.0
438,415579981,0.0,0.0,,0.0,0.0
439,415824309,0.0,0.0,,0.0,0.0
440,415806374,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.584962500721156
441,415768094,0.5,0.5,0.5,0.5,1.0
442,415750231,0.9166666666666666,0.9166666666666666,0.8106060606060606,1.4166666666666667,1.3250112108241772
443,415747703,0.0,0.0,,0.0,0.0
444,415729386,0.0,0.0,,0.0,0.0
445,415721304,0.5,0.5,0.5,0.5,1.0
446,415720503,0.0,0.0,,0.0,0.0
447,415712299,0.0,0.0,,0.0,0.0
448,415959706,0.0,0.0,,0.0,0.0
449,415938478,0.0,0.0,,0.0,0.0
450,415891476,0.0,0.0,,0.0,0.0
451,415882572,0.0,0.0,,0.0,0.0
452,416068318,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.584962500721156
453,416056630,0.0,0.0,,0.0,0.0
454,416020639,0.0,0.0,,0.0,0.0
455,416167433,0.0,0.0,,0.0,0.0
456,416117831,0.5,0.5,0.5,0.5,1.0
457,416345547,0.5,0.5,0.5,0.5,1.0
458,416330184,0.0,0.0,,0.0,0.0
459,416314549,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9182958340544896
460,416313017,0.5,0.5,0.5,0.5,1.0
461,416311115,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.584962500721156
462,416306013,0.0,0.0,,0.0,0.0
463,416305146,0.0,0.0,,0.0,0.0
464,416249988,0.5,0.5,0.5,0.5,1.0
465,416484607,0.9230769230769231,0.9230769230769231,0.21794871794871795,3.230769230769231,2.7773627950641693
466,416468658,0.5,0.5,0.5,0.5,1.0
467,416462004,0.9090909090909091,0.9090909090909091,0.6727272727272727,1.6363636363636365,1.823067982273661
468,416427618,0.0,0.0,,0.0,0.0
469,416426614,0.0,0.0,,0.0,0.0
470,416403521,0.0,0.0,,0.0,0.0
471,416378246,0.5,0.5,0.5,0.5,1.0
472,416378007,0.5,0.5,0.5,0.5,1.0
473,416609956,0.0,0.0,,0.0,0.0
474,416604247,0.0,0.0,,0.0,0.0
475,416583123,0.0,0.0,,0.0,0.0
476,416540682,0.0,0.0,,0.0,0.0
477,416532053,0.5,0.5,0.5,0.5,1.0
478,416527994,0.0,0.0,,0.0,0.0
479,416522888,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.584962500721156
480,416522655,0.0,0.0,,0.0,0.0
481,416512687,0.9090909090909091,0.9090909090909091,0.8545454545454545,1.1818181818181819,1.2776134368191154
482,416740253,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.584962500721156
